fn,L,rho0,kd,rhocr,ap,nu1,gamma,kp,zetap,zetap2,zetarho,ar,xi,M,seed,dx,dz,dtmin
880,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
881,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
882,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
883,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
884,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
885,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
886,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
887,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
888,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
889,10.0,0.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
890,10.0,0.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
891,10.0,0.6,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
892,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
893,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
894,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
895,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
896,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
897,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
898,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
899,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
900,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,1.0,0.01,0.01,0.01
901,10.0,0.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
902,10.0,0.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
903,10.0,0.6,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
904,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
905,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
906,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
907,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
908,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
909,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
910,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
911,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
912,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,1.0,0.01,0.01,0.01
913,10.0,0.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
914,10.0,0.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
915,10.0,0.6,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
916,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
917,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
918,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
919,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
920,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
921,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
922,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
923,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
924,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333334,1.0,0.0001,1.0,0.01,0.01,0.01
925,10.0,0.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
926,10.0,0.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
927,10.0,0.6,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
928,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
929,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
930,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
931,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
932,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
933,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
934,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
935,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
936,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,1.0,0.01,0.01,0.01
937,10.0,0.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
938,10.0,0.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
939,10.0,0.6,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
940,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
941,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
942,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
943,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
944,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
945,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
946,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
947,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
948,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
949,10.0,0.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
950,10.0,0.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
951,10.0,0.6,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
952,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
953,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
954,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
955,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
956,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
957,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
958,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
959,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
960,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
961,10.0,0.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
962,10.0,0.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
963,10.0,0.6,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
964,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
965,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
966,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
967,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
968,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
969,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
970,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
971,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
972,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,1.0,0.01,0.01,0.01
973,10.0,0.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
974,10.0,0.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
975,10.0,0.6,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
976,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
977,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
978,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
979,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
980,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
981,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
982,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
983,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
984,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666668,1.0,0.0001,1.0,0.01,0.01,0.01
985,10.0,0.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
986,10.0,0.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
987,10.0,0.6,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
988,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
989,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
990,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
991,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
992,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
993,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
994,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
995,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
996,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,1.0,0.01,0.01,0.01
997,10.0,0.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
998,10.0,0.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
999,10.0,0.6,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
1000,10.0,0.7,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
1001,10.0,0.8,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
1002,10.0,0.9,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
1003,10.0,1.0,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
1004,10.0,1.1,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
1005,10.0,1.2,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
1006,10.0,1.3,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
1007,10.0,1.4,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
1008,10.0,1.5,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,1.0,0.01,0.01,0.01
1009,10.0,0.4,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1010,10.0,0.5,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1011,10.0,0.6,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1012,10.0,0.7,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1013,10.0,0.8,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1014,10.0,0.9,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1015,10.0,1.0,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1016,10.0,1.1,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1017,10.0,1.2,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1018,10.0,1.3,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1019,10.0,1.4,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1020,10.0,1.5,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1021,10.0,0.4,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1022,10.0,0.5,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1023,10.0,0.6,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1024,10.0,0.7,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1025,10.0,0.8,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1026,10.0,0.9,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1027,10.0,1.0,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1028,10.0,1.1,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1029,10.0,1.2,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1030,10.0,1.3,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1031,10.0,1.4,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1032,10.0,1.5,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1033,10.0,0.4,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1034,10.0,0.5,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1035,10.0,0.6,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1036,10.0,0.7,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1037,10.0,0.8,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1038,10.0,0.9,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1039,10.0,1.0,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1040,10.0,1.1,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1041,10.0,1.2,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1042,10.0,1.3,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1043,10.0,1.4,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1044,10.0,1.5,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,1.0,0.01,0.01,0.01
1045,10.0,0.4,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1046,10.0,0.5,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1047,10.0,0.6,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1048,10.0,0.7,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1049,10.0,0.8,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1050,10.0,0.9,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1051,10.0,1.0,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1052,10.0,1.1,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1053,10.0,1.2,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
1054,10.0,1.3,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,1.0,0.01,0.01,0.01
